id,show_title,show_year,imdb_rating,reel_rating,prime,netflix,disney,hulu
1,stranger things,2016,8.7,96.0,False,True,False,False
2,dark,2017,8.8,93.0,False,True,False,False
3,the queen's gambit,2020,8.6,93.0,False,True,False,False
4,mindhunter,2017,8.6,91.0,True,True,False,False
5,the crown,2016,8.7,91.0,False,True,False,False
6,money heist,2017,8.3,90.0,True,True,False,False
7,ozark,2017,8.4,90.0,False,True,False,False
8,sex education,2019,8.3,90.0,True,True,False,False
9,cobra kai,2018,8.6,89.0,True,True,False,False
10,the witcher,2019,8.2,89.0,False,True,False,False
11,the good place,2016,8.2,88.0,False,True,False,False
12,the umbrella academy,2019,8.0,87.0,False,True,False,False
13,lucifer,2016,8.1,87.0,False,True,False,False
14,the sinner,2017,7.9,87.0,False,True,False,False
15,the last dance,2020,9.1,87.0,True,True,False,False
16,when they see us,2019,8.9,87.0,False,True,False,False
17,the end of the f***ing world,2017,8.1,86.0,False,True,False,False
18,american crime story,2016,8.4,86.0,False,True,False,False
19,demon slayer: kimetsu no yaiba,2019,8.7,86.0,False,True,False,False
20,unbelievable,2019,8.4,85.0,False,True,False,False
21,good girls,2018,7.8,85.0,False,True,False,False
22,the promised neverland,2019,8.7,85.0,False,True,False,False
23,you,2018,7.7,85.0,False,True,False,False
24,narcos: mexico,2018,8.4,85.0,False,True,False,False
25,marvel's the punisher,2017,8.5,84.0,False,True,False,False
26,love death &amp; robots,2019,8.5,84.0,False,True,False,False
27,bodyguard,2018,8.1,84.0,False,True,False,False
28,unorthodox,2020,8.0,83.0,False,True,False,False
29,dead to me,2019,8.0,83.0,False,True,False,False
30,riverdale,2017,6.9,83.0,False,True,False,False
31,atypical,2017,8.3,83.0,False,True,False,False
32,altered carbon,2018,8.0,82.0,False,True,False,False
33,russian doll,2019,7.9,82.0,False,True,False,False
34,sacred games,2018,8.6,82.0,False,True,False,False
35,bridgerton,2020,7.3,82.0,False,True,False,False
36,godless,2017,8.3,82.0,False,True,False,False
37,ginny &amp; georgia,2021,7.4,82.0,False,True,False,False
38,after life,2019,8.4,82.0,False,True,False,False
39,big mouth,2017,8.0,82.0,False,True,False,False
40,the haunting of hill house,2018,8.6,82.0,False,True,False,False
41,the vietnam war,2017,9.1,82.0,False,True,False,False
42,our planet,2019,9.3,82.0,False,True,False,False
43,the oa,2016,7.9,81.0,False,True,False,False
44,derry girls,2018,8.4,81.0,False,True,False,False
45,anne with an e,2017,8.7,81.0,False,True,False,False
46,elite,2018,7.6,81.0,False,True,False,False
47,chilling adventures of sabrina,2018,7.5,81.0,False,True,False,False
48,kingdom,2019,8.4,81.0,False,True,False,False
49,lost in space,2018,7.3,81.0,False,True,False,False
50,manhunt,2017,8.1,81.0,False,True,False,False
51,a series of unfortunate events,2017,7.8,80.0,False,True,False,False
52,wynonna earp,2016,7.4,80.0,False,True,False,False
53,never have i ever,2020,7.9,80.0,True,True,False,False
54,alias grace,2017,7.8,80.0,True,True,False,False
55,castlevania,2017,8.2,80.0,False,True,False,False
56,marvel's luke cage,2016,7.3,79.0,False,True,False,False
57,glow,2017,8.0,79.0,True,True,False,False
58,santa clarita diet,2017,7.8,79.0,False,True,False,False
59,tiger king: murder mayhem and madness,2020,7.6,79.0,False,True,False,False
60,dc's legends of tomorrow,2016,6.8,79.0,False,True,False,False
61,pose,2018,8.6,79.0,False,True,False,False
62,wild wild country,2018,8.2,79.0,False,True,False,False
63,maniac,2018,7.8,79.0,False,True,False,False
64,13 reasons why,2017,7.6,79.0,False,True,False,False
65,one day at a time,2017,8.2,78.0,False,True,False,False
66,behind her eyes,2021,7.2,78.0,False,True,False,False
67,designated survivor,2016,7.5,78.0,False,True,False,False
68,the dark crystal: age of resistance,2019,8.5,78.0,False,True,False,False
69,hollywood,2020,7.6,78.0,False,True,False,False
70,american vandal,2017,8.2,78.0,False,True,False,False
71,colony,2016,7.4,78.0,False,True,False,False
72,the shannara chronicles,2016,7.2,78.0,False,True,False,False
73,the kominsky method,2018,8.2,78.0,False,True,False,False
74,marvel's the defenders,2017,7.3,78.0,False,True,False,False
75,the dragon prince,2018,8.4,78.0,False,True,False,False
76,love,2016,7.7,77.0,False,True,False,False
77,locke &amp; key,2020,7.4,77.0,False,True,False,False
78,imposters,2017,7.8,77.0,False,True,False,False
79,the stranger,2020,7.3,77.0,False,True,False,False
80,i am not okay with this,2020,7.6,77.0,False,True,False,False
81,evil,2019,7.7,77.0,False,True,False,False
82,happy!,2017,8.2,77.0,False,True,False,False
83,queen of the south,2016,7.9,77.0,False,True,False,False
84,disenchantment,2018,7.2,77.0,True,True,False,False
85,travelers,2016,8.1,77.0,True,True,False,False
86,the spy,2019,7.9,77.0,False,True,False,False
87,don't f**k with cats: hunting an internet killer,2019,8.0,76.0,False,True,False,False
88,the midnight gospel,2020,8.3,76.0,False,True,False,False
89,lupin,2021,7.6,76.0,False,True,False,False
90,dirty money,2018,8.1,76.0,False,True,False,False
91,on my block,2018,8.0,76.0,False,True,False,False
92,outer banks,2020,7.6,75.0,False,True,False,False
93,the order,2019,6.8,75.0,False,True,False,False
94,bonding,2019,7.2,75.0,False,True,False,False
95,the keepers,2017,8.1,75.0,False,True,False,False
96,hilda,2018,8.6,75.0,False,True,False,False
97,firefly lane,2021,7.5,75.0,False,True,False,False
98,better than us,2018,7.4,75.0,False,True,False,False
99,queer eye,2018,8.5,75.0,False,True,False,False
100,safe,2018,7.3,75.0,False,True,False,False
101,julie and the phantoms,2020,8.4,75.0,False,True,False,False
102,fate: the winx saga,2021,6.9,75.0,False,True,False,False
103,night stalker: the hunt for a serial killer,2021,7.5,74.0,False,True,False,False
104,legacies,2018,7.5,74.0,False,True,False,False
105,middleditch &amp; schwartz,2020,8.7,74.0,False,True,False,False
106,formula 1: drive to survive,2019,8.6,74.0,False,True,False,False
107,into the night,2020,7.1,74.0,False,True,False,False
108,all american,2018,7.7,74.0,False,True,False,False
109,the haunting of bly manor,2020,7.4,74.0,False,True,False,False
110,evil genius,2018,7.5,74.0,False,True,False,False
111,marvel's iron fist,2017,6.5,74.0,False,True,False,False
112,erased,2016,8.5,74.0,False,True,False,False
113,living with yourself,2019,7.2,74.0,False,True,False,False
114,the society,2019,7.1,74.0,False,True,False,False
115,teenage bounty hunters,2020,7.7,74.0,False,True,False,False
116,she-ra and the princesses of power,2018,7.8,74.0,False,True,False,False
117,ratched,2020,7.3,74.0,True,True,False,False
118,jurassic world: camp cretaceous,2020,7.4,74.0,False,True,False,False
119,abstract: the art of design,2017,8.4,73.0,False,True,False,False
120,the mechanism,2018,8.4,73.0,False,True,False,False
121,shooter,2016,7.5,73.0,False,True,False,False
122,marianne,2019,7.5,73.0,False,True,False,False
123,kim's convenience,2016,8.2,73.0,True,True,False,False
124,flowers,2016,8.2,73.0,False,True,False,False
125,babylon berlin,2017,8.4,73.0,False,True,False,False
126,black lightning,2018,6.1,73.0,False,True,False,False
127,delhi crime,2019,8.5,73.0,False,True,False,False
128,pretend it's a city,2021,8.2,73.0,False,True,False,False
129,five came back,2017,8.3,73.0,True,True,False,False
130,marcella,2016,7.4,73.0,False,True,False,False
131,feel good,2020,7.5,73.0,False,True,False,False
132,messiah,2020,7.6,73.0,False,True,False,False
133,last chance u,2016,8.5,73.0,False,True,False,False
134,secret city,2016,7.4,72.0,False,True,False,False
135,crash landing on you,2019,8.7,72.0,False,True,False,False
136,the unicorn,2019,7.2,72.0,False,True,False,False
137,conversations with a killer: the ted bundy tapes,2019,7.8,72.0,False,True,False,False
138,space force,2020,6.8,72.0,False,True,False,False
139,frontier,2016,7.2,72.0,True,True,False,False
140,kipo and the age of wonderbeasts,2020,8.4,72.0,False,True,False,False
141,dirty john,2018,7.2,72.0,False,True,False,False
142,it's okay to not be okay,2020,8.7,72.0,False,True,False,False
143,dracula,2020,6.8,72.0,False,True,False,False
144,everything sucks!,2018,7.5,72.0,False,True,False,False
145,collateral,2018,6.8,72.0,False,True,False,False
146,cheer,2020,8.1,72.0,False,True,False,False
147,3%,2016,7.4,71.0,True,True,False,False
148,lenox hill,2020,8.7,71.0,False,True,False,False
149,tribes of europa,2021,6.8,71.0,True,True,False,False
150,the devil next door,2019,7.6,71.0,False,True,False,False
151,seven seconds,2018,7.7,71.0,False,True,False,False
152,raising dion,2019,7.2,71.0,False,True,False,False
153,frequency,2016,7.5,71.0,False,True,False,False
154,mars,2016,7.5,71.0,False,True,False,False
155,great pretender,2020,8.0,71.0,True,True,False,False
156,the politician,2019,7.5,71.0,False,True,False,False
157,murder among the mormons,2021,7.1,71.0,False,True,False,False
158,medici: masters of florence,2016,7.9,71.0,False,True,False,False
159,down to earth with zac efron,2020,8.1,71.0,False,True,False,False
160,violet evergarden,2018,8.4,70.0,False,True,False,False
161,virgin river,2019,7.5,70.0,False,True,False,False
162,aggretsuko,2018,8.1,70.0,False,True,False,False
163,the one,2021,6.6,70.0,False,True,False,False
164,i'm sorry,2017,8.0,70.0,True,True,False,False
165,wizards: tales of arcadia,2020,8.2,70.0,False,True,False,False
166,sweet magnolias,2020,7.4,70.0,False,True,False,False
167,get shorty,2017,8.2,70.0,False,True,False,False
168,emily in paris,2020,7.0,70.0,False,True,False,False
169,erased,2017,7.9,70.0,False,True,False,False
170,rise of empires: ottoman,2020,8.0,70.0,False,True,False,False
171,unsolved mysteries,2020,7.3,70.0,False,True,False,False
172,voltron: legendary defender,2016,8.1,70.0,False,True,False,False
173,the confession killer,2019,7.4,70.0,True,True,False,False
174,leah remini: scientology and the aftermath,2016,9.1,70.0,False,True,False,False
175,killer inside: the mind of aaron hernandez,2020,7.4,70.0,False,True,False,False
176,paranormal,2020,8.1,69.0,False,True,False,False
177,knightfall,2017,6.8,69.0,False,True,False,False
178,easy,2016,6.9,69.0,False,True,False,False
179,ghoul,2018,7.1,69.0,False,True,False,False
180,jeffrey epstein: filthy rich,2020,7.1,69.0,False,True,False,False
181,time: the kalief browder story,2017,8.5,69.0,False,True,False,False
182,trollhunters: tales of arcadia,2016,8.5,69.0,False,True,False,False
183,biohackers,2020,6.7,69.0,False,True,False,False
184,dynasty,2017,7.3,69.0,False,True,False,False
185,spinning out,2020,7.6,69.0,False,True,False,False
186,insatiable,2018,6.5,69.0,False,True,False,False
187,alice in borderland,2020,7.7,69.0,False,True,False,False
188,bad blood,2017,7.5,69.0,True,True,False,False
189,the toys that made us,2017,8.1,69.0,True,True,False,False
190,away,2020,6.6,69.0,False,True,False,False
191,caliphate,2020,8.2,69.0,False,True,False,False
192,the ranch,2016,7.5,69.0,False,True,False,False
193,special,2019,7.6,69.0,False,True,False,False
194,how to sell drugs online (fast),2019,7.9,68.0,False,True,False,False
195,the gift,2019,7.4,68.0,True,True,False,False
196,containment,2016,7.2,68.0,False,True,False,False
197,wu assassins,2019,6.4,68.0,False,True,False,False
198,cursed,2020,5.8,68.0,True,True,False,False
199,daybreak,2019,6.7,68.0,False,True,False,False
200,nailed it!,2018,7.4,68.0,False,True,False,False
201,hyperdrive,2019,8.1,68.0,False,True,False,False
202,age of samurai: battle for japan,2021,7.5,68.0,False,True,False,False
203,3below: tales of arcadia,2018,7.8,68.0,False,True,False,False
204,warrior nun,2020,6.8,68.0,True,True,False,False
205,transformers: war for cybertron,2020,7.4,68.0,False,True,False,False
206,vincenzo,2021,8.3,68.0,False,True,False,False
207,masum,2017,8.4,68.0,False,True,False,False
208,no tomorrow,2016,7.3,68.0,False,True,False,False
209,gilmore girls: a year in the life,2016,7.7,68.0,False,True,False,False
210,black summer,2019,6.4,68.0,False,True,False,False
211,dare me,2019,6.8,67.0,True,True,False,False
212,white gold,2017,7.4,67.0,False,True,False,False
213,i think you should leave with tim robinson,2019,7.7,67.0,True,True,False,False
214,devilman: crybaby,2018,7.6,67.0,False,True,False,False
215,the circle,2020,7.4,67.0,False,True,False,False
216,yeh meri family,2018,9.1,67.0,False,True,False,False
217,the confession tapes,2017,7.5,67.0,False,True,False,False
218,mr. sunshine,2018,8.8,67.0,True,True,False,False
219,el chapo,2017,7.8,67.0,False,True,False,False
220,tuca &amp; bertie,2019,7.4,67.0,False,True,False,False
221,damnation,2017,7.7,67.0,False,True,False,False
222,dear white people,2017,6.3,67.0,False,True,False,False
223,the get down,2016,8.3,67.0,False,True,False,False
224,sorjonen,2016,7.6,67.0,True,True,False,False
225,the king: eternal monarch,2020,8.2,67.0,False,True,False,False
226,surviving r. kelly,2019,7.6,67.0,False,True,False,False
227,criminal: uk,2019,7.6,67.0,False,True,False,False
228,fuller house,2016,6.8,67.0,False,True,False,False
229,slasher,2016,6.7,67.0,True,True,False,False
230,the innocence files,2020,8.0,67.0,True,True,False,False
231,tidelands,2018,7.0,67.0,False,True,False,False
232,1983,2018,6.8,67.0,False,True,False,False
233,friends from college,2017,6.9,67.0,True,True,False,False
234,in the dark,2019,7.5,67.0,True,True,False,False
235,my mister,2018,9.1,67.0,False,True,False,False
236,inside bill's brain: decoding bill gates,2019,7.9,67.0,False,True,False,False
237,dorohedoro,2020,8.2,67.0,False,True,False,False
238,the five,2016,7.7,66.0,False,True,False,False
239,dash &amp; lily,2020,8.0,66.0,True,True,False,False
240,60 days in,2016,7.7,66.0,False,True,False,False
241,great news,2017,7.0,66.0,False,True,False,False
242,high score,2020,7.4,66.0,False,True,False,False
243,sweet home,2020,7.4,66.0,False,True,False,False
244,watership down,2018,7.2,66.0,False,True,False,False
245,the baby-sitters club,2020,7.4,66.0,False,True,False,False
246,baby,2018,6.8,66.0,True,True,False,False
247,stranger,2017,8.6,66.0,False,True,False,False
248,gypsy,2017,6.9,66.0,False,True,False,False
249,beastars,2019,7.8,66.0,False,True,False,False
250,fear city: new york vs the mafia,2020,7.1,66.0,False,True,False,False
251,the innocent man,2018,7.3,66.0,True,True,False,False
252,self made: inspired by the life of madam c.j. walker,2020,7.3,66.0,True,True,False,False
253,paradise pd,2018,6.9,66.0,False,True,False,False
254,blown away,2019,7.1,66.0,False,True,False,False
255,norsemen,2016,7.8,66.0,False,True,False,False
256,the untamed,2019,8.9,66.0,False,True,False,False
257,50m2,2021,7.0,66.0,False,True,False,False
258,dark tourist,2018,7.6,66.0,False,True,False,False
259,the trials of gabriel fernandez,2020,8.2,66.0,True,True,False,False
260,ragnarok,2020,7.5,66.0,False,True,False,False
261,crime scene: the vanishing at the cecil hotel,2021,5.9,66.0,False,True,False,False
262,invisible city,2021,7.4,66.0,False,True,False,False
263,carmen sandiego,2019,7.9,66.0,False,True,False,False
264,wormwood,2017,7.0,66.0,False,True,False,False
265,bna,2020,7.3,66.0,False,True,False,False
266,the rain,2018,6.3,66.0,False,True,False,False
267,flint town,2018,7.9,65.0,False,True,False,False
268,the hollow,2018,7.2,65.0,False,True,False,False
269,workin' moms,2017,7.6,65.0,False,True,False,False
270,b: the beginning,2018,7.2,65.0,False,True,False,False
271,bard of blood,2019,6.9,65.0,False,True,False,False
272,crazyhead,2016,7.3,65.0,False,True,False,False
273,green eggs and ham,2019,8.2,65.0,False,True,False,False
274,kengan ashura,2019,8.0,65.0,False,True,False,False
275,trial by media,2020,7.2,65.0,False,True,False,False
276,cable girls,2017,7.6,65.0,True,True,False,False
277,the disastrous life of saiki k.,2016,8.3,65.0,False,True,False,False
278,trinkets,2019,7.1,65.0,False,True,False,False
279,cleverman,2016,6.4,65.0,True,True,False,False
280,she,2020,6.5,65.0,False,True,False,False
281,ugly delicious,2018,7.8,65.0,False,True,False,False
282,signal,2016,8.6,65.0,False,True,False,False
283,the chalet,2018,7.0,65.0,False,True,False,False
284,explained,2018,8.1,65.0,False,True,False,False
285,giri/haji,2019,7.9,65.0,False,True,False,False
286,roswell new mexico,2019,6.2,65.0,True,True,False,False
287,undercover,2019,7.9,64.0,False,True,False,False
288,the great heist,2020,7.3,64.0,False,True,False,False
289,amend: the fight for america,2021,7.8,64.0,False,True,False,False
290,love is blind,2020,6.1,64.0,True,True,False,False
291,quicksand,2019,7.5,64.0,False,True,False,False
292,high-rise invasion,2021,6.9,64.0,False,True,False,False
293,requiem,2018,6.5,64.0,False,True,False,False
294,dark desire,2020,6.4,64.0,False,True,False,False
295,the innocents,2018,6.3,64.0,False,True,False,False
296,suburra: blood on rome,2017,7.9,64.0,False,True,False,False
297,van helsing,2016,6.2,64.0,False,True,False,False
298,crashing,2016,7.7,64.0,False,True,False,False
299,rilakkuma and kaoru,2019,8.4,64.0,False,True,False,False
300,the crew,2021,6.6,64.0,False,True,False,False
301,the mist,2017,5.4,64.0,False,True,False,False
302,lady dynamite,2016,7.4,64.0,False,True,False,False
303,cells at work!,2018,7.6,64.0,False,True,False,False
304,november 13: attack on paris,2018,8.3,64.0,False,True,False,False
305,barbarians,2020,7.2,64.0,False,True,False,False
306,save me,2018,7.7,64.0,False,True,False,False
307,ethos,2020,8.6,64.0,False,True,False,False
308,blood of zeus,2020,7.6,64.0,False,True,False,False
309,flaked,2016,7.2,64.0,False,True,False,False
310,osmosis,2019,5.9,64.0,False,True,False,False
311,sisyphus,2021,7.1,63.0,True,True,False,False
312,the woods,2020,6.5,63.0,False,True,False,False
313,to the lake,2019,7.3,63.0,False,True,False,False
314,meteor garden,2018,8.1,63.0,False,True,False,False
315,the chef show,2019,8.2,63.0,False,True,False,False
316,ajin,2016,7.6,63.0,False,True,False,False
317,wanted,2016,7.7,63.0,False,True,False,False
318,the new legends of monkey,2018,6.5,63.0,True,True,False,False
319,the protector,2018,6.7,63.0,False,True,False,False
320,black earth rising,2018,7.5,63.0,False,True,False,False
321,itaewon class,2020,8.2,63.0,False,True,False,False
322,man with a plan,2016,7.0,63.0,False,True,False,False
323,rotten,2018,7.2,63.0,False,True,False,False
324,last chance u: basketball,2021,8.5,63.0,False,True,False,False
325,greatest events of world war ii in colour,2019,8.7,63.0,False,True,False,False
326,alexa &amp; katie,2018,7.5,63.0,False,True,False,False
327,norm macdonald has a show,2018,8.7,63.0,False,True,False,False
328,losers,2019,7.7,63.0,False,True,False,False
329,stateless,2020,7.5,63.0,False,True,False,False
330,mystery science theater 3000: the return,2017,8.0,63.0,False,True,False,False
331,patriot act with hasan minhaj,2018,8.3,63.0,False,True,False,False
332,the houseboat,2021,7.5,63.0,False,True,False,False
333,history of swear words,2021,6.5,62.0,False,True,False,False
334,tabula rasa,2017,8.1,62.0,False,True,False,False
335,charmed,2018,4.6,62.0,False,True,False,False
336,bobby kennedy for president,2018,8.2,62.0,False,True,False,False
337,sky rojo,2021,6.6,62.0,False,True,False,False
338,the liberator,2020,7.6,62.0,True,True,False,False
339,hip hop evolution,2016,8.4,62.0,False,True,False,False
340,it's bruno!,2019,7.6,62.0,False,True,False,False
341,carole &amp; tuesday,2019,7.9,62.0,False,True,False,False
342,the mind explained,2019,8.0,62.0,False,True,False,False
343,she's gotta have it,2017,6.7,62.0,False,True,False,False
344,aj and the queen,2020,7.5,62.0,False,True,False,False
345,sick note,2017,6.8,62.0,False,True,False,False
346,seis manos,2019,7.3,62.0,False,True,False,False
347,salt fat acid heat,2018,7.7,62.0,False,True,False,False
348,wanderlust,2018,7.1,62.0,False,True,False,False
349,girlboss,2017,7.0,62.0,False,True,False,False
350,the uncanny counter,2020,8.1,62.0,False,True,False,False
351,the letdown,2017,7.5,62.0,False,True,False,False
352,rebellion,2016,7.2,62.0,False,True,False,False
353,college romance,2018,8.9,62.0,False,True,False,False
354,the lost pirate kingdom,2021,6.6,62.0,False,True,False,False
355,gentefied,2020,7.5,62.0,False,True,False,False
356,what / if,2019,6.3,62.0,False,True,False,False
357,deadwind,2018,7.2,62.0,False,True,False,False
358,the curious creations of christine mcconnell,2018,7.8,61.0,False,True,False,False
359,another life,2019,5.0,61.0,False,True,False,False
360,the break,2016,7.6,61.0,False,True,False,False
361,the ripper,2020,7.1,61.0,False,True,False,False
362,teasing master takagi-san,2018,7.6,61.0,False,True,False,False
363,the eddy,2020,7.2,61.0,False,True,False,False
364,hot girls wanted: turned on,2017,6.7,61.0,False,True,False,False
365,love 101,2020,7.6,61.0,False,True,False,False
366,the english game,2020,7.6,61.0,False,True,False,False
367,spycraft,2021,6.7,61.0,False,True,False,False
368,bad boy billionaires: india,2020,8.0,61.0,False,True,False,False
369,greenleaf,2016,7.5,61.0,False,True,False,False
370,vagabond,2019,8.3,61.0,False,True,False,False
371,my next guest needs no introduction with david letterman,2018,7.9,61.0,False,True,False,False
372,car masters: rust to riches,2018,8.8,61.0,False,True,False,False
373,canine intervention,2021,6.4,61.0,False,True,False,False
374,unsolved: the murders of tupac and the notorious b.i.g.,2018,7.9,61.0,False,True,False,False
375,the repair shop,2017,8.7,61.0,False,True,False,False
376,nobel,2016,8.1,61.0,False,True,False,False
377,the pharmacist,2020,7.7,61.0,False,True,False,False
378,baki,2018,6.7,61.0,False,True,False,False
379,the mantis,2017,7.4,61.0,False,True,False,False
380,somebody feed phil,2018,8.2,61.0,False,True,False,False
381,kabaneri of the iron fortress,2016,7.2,61.0,True,True,False,False
382,tidying up with marie kondo,2019,6.6,61.0,False,True,False,False
383,white lines,2020,6.6,61.0,False,True,False,False
384,ju-on: origins,2020,6.1,61.0,False,True,False,False
385,greenhouse academy,2017,7.0,61.0,False,True,False,False
386,valhalla murders,2019,7.1,61.0,False,True,False,False
387,monarca,2019,8.0,61.0,True,True,False,False
388,man to man,2017,7.4,61.0,True,True,False,False
389,dave chappelle,2017,8.7,61.0,False,True,False,False
390,something in the rain,2018,8.1,61.0,False,True,False,False
391,hap and leonard,2016,7.7,61.0,False,True,False,False
392,daughter from another mother,2021,7.4,61.0,False,True,False,False
393,zindagi inshort,2021,7.3,61.0,False,True,False,False
394,a korean odyssey,2017,8.1,61.0,False,True,False,False
395,the letter for the king,2020,5.9,61.0,False,True,False,False
396,kakegurui,2017,7.2,61.0,False,True,False,False
397,el marginal,2016,8.2,60.0,False,True,False,False
398,sunderland 'til i die,2018,8.1,60.0,False,True,False,False
399,diagnosis,2019,7.8,60.0,False,True,False,False
400,börü,2018,8.2,60.0,False,True,False,False
401,pine gap,2018,7.2,60.0,False,True,False,False
402,grand army,2020,7.5,60.0,False,True,False,False
403,roman empire,2016,7.0,60.0,False,True,False,False
404,deep water,2016,6.9,60.0,False,True,False,False
405,midnight diner: tokyo stories,2016,8.4,60.0,False,True,False,False
406,little witch academia,2017,7.9,60.0,False,True,False,False
407,taco chronicles,2019,7.9,60.0,False,True,False,False
408,the house of flowers,2018,7.7,60.0,False,True,False,False
409,reckoning,2019,6.6,60.0,True,True,False,False
410,disjointed,2017,6.8,60.0,False,True,False,False
411,the final table,2018,7.7,60.0,False,True,False,False
412,the family,2019,6.4,60.0,False,True,False,False
413,nightflyers,2018,5.9,60.0,False,True,False,False
414,medical police,2020,6.0,60.0,True,True,False,False
415,hospital playlist,2020,8.7,60.0,False,True,False,False
416,equinox,2020,6.1,60.0,False,True,False,False
417,the windsors,2016,7.1,60.0,False,True,False,False
418,nevenka: breaking the silence,2021,7.1,60.0,False,True,False,False
419,control z,2020,6.8,60.0,False,True,False,False
420,challenger: the final flight,2020,7.9,60.0,False,True,False,False
421,october faction,2020,6.2,60.0,False,True,False,False
422,start-up,2020,8.1,60.0,False,True,False,False
423,toy boy,2019,6.4,60.0,False,True,False,False
424,the naked director,2019,7.8,60.0,True,True,False,False
425,dolly parton's heartstrings,2019,7.7,60.0,False,True,False,False
426,memories of the alhambra,2018,7.8,60.0,True,True,False,False
427,immigration nation,2020,7.4,60.0,False,True,False,False
428,arthdal chronicles,2019,8.4,60.0,False,True,False,False
429,v wars,2019,6.1,60.0,False,True,False,False
430,traitors,2019,6.6,60.0,False,True,False,False
431,the story of god with morgan freeman,2016,7.9,60.0,False,True,False,False
432,home for christmas,2019,7.7,59.0,False,True,False,False
433,playing with fire,2019,6.0,59.0,False,True,False,False
434,night on earth,2020,8.2,59.0,False,True,False,False
435,girls from ipanema,2019,7.9,59.0,False,True,False,False
436,queen sono,2020,5.9,59.0,False,True,False,False
437,family reunion,2019,6.5,59.0,False,True,False,False
438,megalobox,2018,7.8,59.0,False,True,False,False
439,charité at war,2017,7.8,59.0,False,True,False,False
440,strangers from hell,2019,7.9,59.0,False,True,False,False
441,little things,2016,8.3,59.0,False,True,False,False
442,chambers,2019,6.5,59.0,False,True,False,False
443,scissor seven,2018,8.2,59.0,False,True,False,False
444,mr. iglesias,2019,7.1,59.0,False,True,False,False
445,the world's most extraordinary homes,2017,7.6,59.0,False,True,False,False
446,typewriter,2019,6.5,59.0,False,True,False,False
447,capitani,2019,6.6,59.0,False,True,False,False
448,l.a.'s finest,2019,5.9,59.0,False,True,False,False
449,hitler's circle of evil,2017,8.0,59.0,False,True,False,False
450,the good cop,2018,7.1,59.0,False,True,False,False
451,extracurricular,2020,7.7,59.0,False,True,False,False
452,kiss me first,2018,6.3,59.0,False,True,False,False
453,sin senos sí hay paraíso,2016,6.7,59.0,False,True,False,False
454,the joel mchale show with joel mchale,2018,7.2,59.0,False,True,False,False
455,aunty donna's big ol' house of fun,2020,8.0,59.0,False,True,False,False
456,who killed little gregory?,2019,7.4,59.0,False,True,False,False
457,headspace guide to meditation,2021,8.6,59.0,False,True,False,False
458,rust valley restorers,2018,7.8,59.0,False,True,False,False
459,jamtara - sabka number ayega,2020,7.3,59.0,False,True,False,False
460,romance is a bonus book,2019,8.1,59.0,False,True,False,False
461,wet hot american summer: 10 years later,2017,6.9,59.0,False,True,False,False
462,black,2017,8.0,59.0,False,True,False,False
463,perfume,2018,7.1,59.0,False,True,False,False
464,two sentence horror stories,2019,5.6,58.0,False,True,False,False
465,tales of the city,2019,7.4,58.0,False,True,False,False
466,one of us,2016,7.0,58.0,False,True,False,False
467,northern rescue,2019,7.1,58.0,False,True,False,False
468,jack whitehall: travels with my father,2017,7.7,58.0,False,True,False,False
469,busted!,2018,7.7,58.0,False,True,False,False
470,vanished 46,2016,8.4,58.0,False,True,False,False
471,family business,2019,7.4,58.0,False,True,False,False
472,march comes in like a lion,2016,8.4,58.0,False,True,False,False
473,valor,2017,6.0,58.0,False,True,False,False
474,you vs. wild,2019,7.0,58.0,False,True,False,False
475,marlon,2017,7.1,58.0,False,True,False,False
476,love alarm,2019,6.9,58.0,False,True,False,False
477,man like mobeen,2017,8.0,58.0,False,True,False,False
478,indian matchmaking,2020,6.2,58.0,False,True,False,False
479,magic for humans,2018,7.2,58.0,False,True,False,False
480,the movies that made us,2019,7.8,58.0,False,True,False,False
481,free rein,2017,7.4,58.0,False,True,False,False
482,luis miguel: the series,2018,8.1,58.0,False,True,False,False
483,rhythm + flow,2019,7.7,58.0,False,True,False,False
484,el dragón: return of a warrior,2019,7.0,58.0,False,True,False,False
485,high seas,2019,6.8,58.0,False,True,False,False
486,zone blanche,2017,7.5,58.0,False,True,False,False
487,thus spoke kishibe rohan,2021,7.7,58.0,False,True,False,False
488,history 101,2020,6.7,58.0,False,True,False,False
489,the forest,2017,7.3,58.0,False,True,False,False
490,dogs of berlin,2018,7.6,58.0,False,True,False,False
491,zac &amp; mia,2017,7.9,58.0,False,True,False,False
492,young wallander,2020,6.8,58.0,False,True,False,False
493,cannon busters,2019,6.9,58.0,False,True,False,False
494,tiny pretty things,2020,5.8,58.0,True,True,False,False
495,dealer,2021,6.2,58.0,False,True,False,False
496,japan sinks: 2020,2020,6.4,58.0,False,True,False,False
497,i am a killer,2018,7.5,58.0,False,True,False,False
498,alien worlds,2020,6.5,58.0,False,True,False,False
499,cocaine coast,2018,8.0,58.0,False,True,False,False
500,shadow of truth,2016,8.0,58.0,False,True,False,False
501,suits,2018,7.4,58.0,False,True,False,False
502,trotsky,2017,7.1,58.0,True,True,False,False
503,life sentence,2018,6.6,58.0,False,True,False,False
504,sex explained,2020,6.9,58.0,False,True,False,False
505,sword art online alternative: gun gale online,2018,6.8,58.0,False,True,False,False
506,betaal,2020,5.3,58.0,False,True,False,False
